freGHz,amplitude
2.855,-33.251186
2.856,-33.20659
2.857,-33.236996
2.858,-33.232597
2.859,-33.255337
2.86,-33.312885
2.861,-33.250202
2.862,-33.3553
2.863,-33.33377
2.864,-33.392193
2.865,-33.387196
2.866,-33.336254
2.867,-33.399506
2.868,-33.500446
2.869,-33.44764
2.87,-33.509693
2.871,-33.598476
2.872,-33.57195
2.873,-33.63762
2.874,-33.605003
2.875,-33.666515
2.876,-33.702892
2.877,-33.75983
2.878,-33.785
2.879,-33.79649
2.88,-33.841408
2.8810000000000002,-33.861855
2.882,-33.949406
2.883,-33.95009
2.884,-34.03436
2.885,-34.08418
2.886,-34.157215
2.887,-34.175762
2.888,-34.177822
2.8890000000000002,-34.286663
2.89,-34.255005
2.891,-34.34943
2.892,-34.35422
2.893,-34.453876
2.894,-34.50121
2.895,-34.51326
2.896,-34.5538
2.8970000000000002,-34.607418
2.898,-34.676212
2.899,-34.7227
2.9,-34.74609
2.901,-34.803165
2.902,-34.822525
2.903,-34.919537
2.904,-34.97024
2.9050000000000002,-35.035503
2.906,-35.017284
2.907,-35.162514
2.908,-35.186275
2.909,-35.206688
2.91,-35.228745
2.911,-35.359653
2.912,-35.36392
2.9130000000000003,-35.395233
2.914,-35.505962
2.915,-35.475864
2.916,-35.57457
2.917,-35.623478
2.918,-35.74158
2.919,-35.785984
2.92,-35.838837
2.9210000000000003,-35.849503
2.922,-35.899303
2.923,-35.98487
2.924,-36.05061
2.925,-36.14846
2.926,-36.223934
2.927,-36.195133
2.928,-36.26195
2.9290000000000003,-36.265697
2.93,-36.369656
2.931,-36.444042
2.932,-36.48619
2.933,-36.517
2.934,-36.60126
2.935,-36.631653
2.936,-36.766815
2.9370000000000003,-36.82404
2.938,-36.81819
2.939,-36.865498
2.94,-36.92956
2.941,-37.033016
2.942,-37.10448
2.943,-37.152813
2.944,-37.206264
2.9450000000000003,-37.33886
2.946,-37.281265
2.947,-37.374138
2.948,-37.44575
2.949,-37.50207
2.95,-37.47949
2.951,-37.60168
2.952,-37.734356
2.9530000000000003,-37.68375
2.954,-37.730747
2.955,-37.836624
2.956,-37.862186
2.957,-37.963375
2.958,-37.88526
2.959,-38.114155
2.96,-38.116344
2.9610000000000003,-38.11305
2.962,-38.16013
2.963,-38.24718
2.964,-38.29656
2.965,-38.34157
2.966,-38.344467
2.967,-38.3782
2.968,-38.472248
2.9690000000000003,-38.493473
2.97,-38.61796
2.971,-38.607357
2.972,-38.66019
2.973,-38.75649
2.974,-38.79596
2.975,-38.76443
2.976,-38.93257
2.9770000000000003,-38.915302
2.978,-38.95797
2.979,-38.990055
2.98,-38.97777
2.981,-39.135082
2.982,-39.093513
2.983,-39.291615
2.984,-39.100525
2.9850000000000003,-39.342407
2.986,-39.33144
2.987,-39.40418
2.988,-39.441692
2.989,-39.45612
2.99,-39.43422
2.991,-39.560223
2.992,-39.502937
2.9930000000000003,-39.47908
2.994,-39.69887
2.995,-39.56879
2.996,-39.75929
2.997,-39.67789
2.998,-39.695606
2.999,-39.831913
3.0,-39.813335
3.001,-39.873096
3.002,-39.86008
3.003,-39.847977
3.004,-40.052063
3.005,-40.012188
3.0060000000000002,-39.95271
3.007,-40.095074
3.008,-40.10316
3.009,-40.0757
3.01,-40.262424
3.011,-40.144104
3.012,-40.184757
3.013,-40.26727
3.0140000000000002,-40.2812
3.015,-40.347145
3.016,-40.468204
3.017,-40.39711
3.018,-40.44457
3.019,-40.4876
3.02,-40.46021
3.021,-40.40613
3.0220000000000002,-40.534992
3.023,-40.530777
3.024,-40.51607
3.025,-40.621876
3.026,-40.585052
3.027,-40.625027
3.028,-40.59348
3.029,-40.501923
3.0300000000000002,-40.60477
3.031,-40.639217
3.032,-40.61571
3.033,-40.68327
3.034,-40.633293
3.035,-40.58968
3.036,-40.714504
3.037,-40.65703
3.0380000000000003,-40.667316
3.039,-40.723923
3.04,-40.716457
3.041,-40.70001
3.042,-40.62742
3.043,-40.643078
3.044,-40.673046
3.045,-40.665173
3.0460000000000003,-40.780457
3.047,-40.743572
3.048,-40.75562
3.049,-40.660984
3.05,-40.658127
3.051,-40.696953
3.052,-40.865726
3.053,-40.61162
3.0540000000000003,-40.660046
3.055,-40.72327
3.056,-40.671886
3.057,-40.71613
3.058,-40.77019
3.059,-40.74368
3.06,-40.706623
3.061,-40.707596
3.0620000000000003,-40.57494
3.063,-40.6684
3.064,-40.602306
3.065,-40.651104
3.066,-40.732334
3.067,-40.46403
3.068,-40.539516
3.069,-40.547977
3.0700000000000003,-40.623547
3.071,-40.45785
3.072,-40.52464
3.073,-40.447323
3.074,-40.563953
3.075,-40.392586
3.076,-40.314545
3.077,-40.39562
3.0780000000000003,-40.40312
3.079,-40.314762
3.08,-40.32119
3.081,-40.30695
3.082,-40.308548
3.083,-40.371723
3.084,-40.46992
3.085,-40.347443
3.0860000000000003,-40.24145
3.087,-40.16383
3.088,-40.092693
3.089,-40.188137
3.09,-40.315334
3.091,-40.242153
3.092,-40.19345
3.093,-39.981625
3.0940000000000003,-40.070934
3.095,-39.99873
3.096,-40.09654
3.097,-40.07771
3.098,-39.993122
3.099,-39.872578
3.1,-40.0135
3.101,-39.884785
3.1020000000000003,-39.978336
3.103,-39.87912
3.104,-39.874504
3.105,-39.66185
3.106,-39.917866
3.107,-39.80318
3.108,-39.70663
3.109,-39.675247
3.1100000000000003,-39.751255
3.111,-39.659954
3.112,-39.593536
3.113,-39.6291
3.114,-39.64949
3.115,-39.785694
3.116,-39.661434
3.117,-39.654446
3.1180000000000003,-39.62795
3.119,-39.717075
3.12,-39.636063
3.121,-39.593903
3.122,-39.701046
3.123,-39.526928
3.124,-39.505337
3.125,-39.6971
3.1260000000000003,-39.521175
3.1270000000000002,-39.516617
3.128,-39.58093
3.129,-39.55534
3.13,-39.495243
3.1310000000000002,-39.552303
3.132,-39.551346
3.133,-39.70879
3.1340000000000003,-39.58974
3.1350000000000002,-39.555923
3.136,-39.50581
3.137,-39.660435
3.138,-39.604874
3.1390000000000002,-39.68133
3.14,-39.596478
3.141,-39.669567
3.1420000000000003,-39.58317
3.1430000000000002,-39.679043
3.144,-39.430267
3.145,-39.635773
3.146,-39.797318
3.1470000000000002,-39.558746
3.148,-39.701275
3.149,-39.75314
3.1500000000000004,-39.910503
3.1510000000000002,-39.870068
3.152,-39.87095
3.153,-39.97293
3.154,-39.984226
3.1550000000000002,-39.8898
3.156,-39.931305
3.157,-39.968235
3.1580000000000004,-40.065857
3.1590000000000003,-40.043407
3.16,-40.13564
3.161,-40.03689
3.162,-40.23872
3.1630000000000003,-40.142944
3.164,-40.38342
3.165,-40.380924
3.1660000000000004,-40.413998
3.1670000000000003,-40.463497
3.168,-40.48442
3.169,-40.547276
3.17,-40.524857
3.1710000000000003,-40.71197
3.172,-40.65446
3.173,-40.684967
3.174,-40.714375
3.175,-40.847004
3.176,-40.783382
3.177,-40.681873
3.178,-41.102833
3.1790000000000003,-41.12625
3.18,-41.003063
3.181,-41.105724
3.182,-41.162724
3.183,-41.0726
3.184,-41.196117
3.185,-41.360783
3.186,-41.387375
3.1870000000000003,-41.5164
3.188,-41.45317
3.189,-41.512257
3.19,-41.61853
3.191,-41.65775
3.192,-41.615246
3.193,-41.618618
3.194,-41.6719
3.1950000000000003,-41.711113
3.196,-41.80949
3.197,-41.84033
3.198,-42.25357
3.199,-42.175034
3.2,-41.96124
