freGHz,amplitude
2.788,-35.711414
2.789,-35.678345
2.79,-35.538948
2.791,-35.47671
2.792,-35.415516
2.793,-35.297543
2.794,-35.24567
2.795,-35.200047
2.796,-35.140972
2.797,-35.06489
2.798,-34.968357
2.799,-34.901882
2.8,-34.89417
2.801,-34.82153
2.802,-34.72963
2.803,-34.666557
2.804,-34.587032
2.805,-34.591076
2.806,-34.505386
2.807,-34.441944
2.808,-34.338913
2.809,-34.31204
2.81,-34.26349
2.811,-34.232136
2.812,-34.116642
2.813,-34.123737
2.814,-34.029133
2.815,-34.005085
2.816,-33.88835
2.817,-33.818882
2.818,-33.87523
2.819,-33.795807
2.82,-33.71252
2.821,-33.678555
2.822,-33.599014
2.823,-33.51981
2.824,-33.500294
2.825,-33.50049
2.826,-33.425705
2.827,-33.439945
2.828,-33.365097
2.829,-33.33398
2.83,-33.314526
2.831,-33.269943
2.832,-33.24956
2.833,-33.200024
2.834,-33.180954
2.835,-33.16316
2.836,-33.064297
2.837,-33.08375
2.838,-33.085686
2.839,-33.001293
2.84,-33.018795
2.841,-33.024387
2.842,-32.940105
2.843,-32.938686
2.844,-32.94495
2.845,-32.93217
2.846,-32.952976
2.847,-32.854755
2.848,-32.903038
2.849,-32.858265
2.85,-32.875866
2.851,-32.849285
2.852,-32.86503
2.853,-32.820343
2.854,-32.873623
2.855,-32.837315
2.856,-32.852016
2.857,-32.855
2.858,-32.81406
2.859,-32.865818
2.86,-32.81145
2.861,-32.86423
2.862,-32.850334
2.863,-32.850216
2.864,-32.8822
2.865,-32.896
2.866,-32.90982
2.867,-32.939915
2.868,-32.948826
2.869,-32.925407
2.87,-33.028812
2.871,-33.002827
2.872,-33.04195
2.873,-33.103134
2.874,-33.099216
2.875,-33.10819
2.876,-33.125134
2.877,-33.166557
2.878,-33.180264
2.879,-33.226803
2.88,-33.2661
2.8810000000000002,-33.265522
2.882,-33.25249
2.883,-33.34732
2.884,-33.377514
2.885,-33.463425
2.886,-33.45623
2.887,-33.50515
2.888,-33.51252
2.8890000000000002,-33.543316
2.89,-33.608894
2.891,-33.700115
2.892,-33.68464
2.893,-33.74687
2.894,-33.762417
2.895,-33.774334
2.896,-33.815166
2.8970000000000002,-33.884342
2.898,-33.951416
2.899,-34.001022
2.9,-34.040638
2.901,-34.04495
2.902,-34.1019
2.903,-34.1227
2.904,-34.2225
2.9050000000000002,-34.243153
2.906,-34.295975
2.907,-34.30724
2.908,-34.373066
2.909,-34.419712
2.91,-34.438892
2.911,-34.58537
2.912,-34.576138
2.9130000000000003,-34.638134
2.914,-34.696186
2.915,-34.760685
2.916,-34.82629
2.917,-34.892826
2.918,-34.877808
2.919,-34.995636
2.92,-35.012547
2.9210000000000003,-35.05016
2.922,-35.098057
2.923,-35.181355
2.924,-35.17744
2.925,-35.373783
2.926,-35.40139
2.927,-35.448257
2.928,-35.467484
2.9290000000000003,-35.58765
2.93,-35.634457
2.931,-35.669342
2.932,-35.631733
2.933,-35.83633
2.934,-35.71362
2.935,-35.85173
2.936,-35.876434
2.9370000000000003,-35.951504
2.938,-35.99837
2.939,-36.066853
2.94,-36.174736
2.941,-36.16017
2.942,-36.278534
2.943,-36.32937
2.944,-36.394615
2.9450000000000003,-36.435623
2.946,-36.55764
2.947,-36.5448
2.948,-36.595493
2.949,-36.70125
2.95,-36.675358
2.951,-36.804413
2.952,-36.76445
2.9530000000000003,-36.902905
2.954,-36.912792
2.955,-36.932674
2.956,-37.004128
2.957,-37.09508
2.958,-37.1673
2.959,-37.228428
2.96,-37.258404
2.9610000000000003,-37.28835
2.962,-37.433163
2.963,-37.444386
2.964,-37.484882
2.965,-37.491497
2.966,-37.598907
2.967,-37.722584
2.968,-37.699604
2.9690000000000003,-37.73877
2.97,-37.756023
2.971,-37.808475
2.972,-37.936337
2.973,-37.97822
2.974,-38.00127
2.975,-38.035778
2.976,-38.06365
2.9770000000000003,-38.196
2.978,-38.24203
2.979,-38.210262
2.98,-38.20962
2.981,-38.202366
2.982,-38.43272
2.983,-38.481945
2.984,-38.49458
2.9850000000000003,-38.530502
2.986,-38.523975
2.987,-38.585854
2.988,-38.62935
2.989,-38.590195
2.99,-38.69342
2.991,-38.72203
2.992,-38.698082
2.9930000000000003,-38.782825
2.994,-38.77903
2.995,-38.80758
2.996,-38.949215
2.997,-38.962715
2.998,-38.952374
2.999,-39.08915
3.0,-39.063656
3.001,-39.0385
3.002,-39.09505
3.003,-39.05817
3.004,-39.200443
3.005,-39.205692
3.0060000000000002,-39.248783
3.007,-39.32408
3.008,-39.242863
3.009,-39.388107
3.01,-39.427856
3.011,-39.460117
3.012,-39.519543
3.013,-39.504448
3.0140000000000002,-39.68501
3.015,-39.514843
3.016,-39.555714
3.017,-39.601337
3.018,-39.586323
3.019,-39.632908
3.02,-39.700447
3.021,-39.64337
3.0220000000000002,-39.72722
3.023,-39.725002
3.024,-39.78172
3.025,-39.775208
3.026,-39.731964
3.027,-39.837208
3.028,-39.850258
3.029,-39.840664
3.0300000000000002,-39.86691
3.031,-39.8969
3.032,-39.90172
3.033,-39.953705
3.034,-39.96283
3.035,-40.000977
3.036,-39.981037
3.037,-39.909943
3.0380000000000003,-40.052124
3.039,-40.054073
3.04,-39.89996
3.041,-40.03546
3.042,-40.06245
3.043,-40.11168
3.044,-40.035824
3.045,-40.097656
3.0460000000000003,-40.083664
3.047,-40.15193
3.048,-39.9595
3.049,-39.97946
3.05,-40.048313
3.051,-40.096622
3.052,-39.96767
3.053,-39.976322
3.0540000000000003,-40.01285
3.055,-40.085934
3.056,-39.99999
3.057,-40.018448
3.058,-39.91429
3.059,-39.975388
3.06,-39.909813
3.061,-39.886307
3.0620000000000003,-40.02461
3.063,-39.922787
3.064,-39.922077
3.065,-40.008953
3.066,-39.96883
3.067,-39.982662
3.068,-39.948208
3.069,-39.830963
3.0700000000000003,-39.916286
3.071,-39.728283
3.072,-39.900375
3.073,-39.845963
3.074,-39.810524
3.075,-39.75687
3.076,-39.82474
3.077,-39.71701
3.0780000000000003,-39.69685
3.079,-39.759857
3.08,-39.75075
3.081,-39.544437
3.082,-39.747868
3.083,-39.63043
3.084,-39.562786
3.085,-39.522694
3.0860000000000003,-39.6563
3.087,-39.570892
3.088,-39.520687
3.089,-39.439224
3.09,-39.523453
3.091,-39.531677
3.092,-39.47737
3.093,-39.320812
3.0940000000000003,-39.42538
3.095,-39.310074
3.096,-39.388416
3.097,-39.51415
3.098,-39.325104
3.099,-39.291058
3.1,-39.39151
3.101,-39.245052
3.1020000000000003,-39.32678
3.103,-39.174137
3.104,-39.13912
3.105,-39.257847
3.106,-39.139637
3.107,-39.163967
3.108,-39.197247
3.109,-39.09166
3.1100000000000003,-39.126617
3.111,-39.18268
3.112,-39.09325
3.113,-39.016174
3.114,-39.079784
3.115,-39.1724
3.116,-39.122807
3.117,-39.04976
3.1180000000000003,-38.990845
3.119,-39.125233
3.12,-39.049564
3.121,-39.024788
3.122,-39.0373
3.123,-39.121803
3.124,-39.024353
3.125,-39.099735
3.1260000000000003,-39.043377
3.1270000000000002,-39.040276
3.128,-39.08641
3.129,-39.039368
3.13,-38.997955
3.1310000000000002,-39.23968
3.132,-39.205364
3.133,-39.162006
3.1340000000000003,-39.116436
3.1350000000000002,-39.23322
3.136,-39.192234
3.137,-39.164806
3.138,-39.172
3.1390000000000002,-39.21227
3.14,-39.303543
3.141,-39.230747
3.1420000000000003,-39.17335
3.1430000000000002,-39.328293
3.144,-39.253082
3.145,-39.33819
3.146,-39.361668
3.1470000000000002,-39.372177
3.148,-39.42822
3.149,-39.470932
3.1500000000000004,-39.47704
3.1510000000000002,-39.37421
3.152,-39.489056
3.153,-39.539074
3.154,-39.565853
3.1550000000000002,-39.56853
3.156,-39.645763
3.157,-39.689556
3.1580000000000004,-39.703613
3.1590000000000003,-39.691162
3.16,-39.73321
3.161,-39.75725
3.162,-39.887695
3.1630000000000003,-39.90469
3.164,-39.914925
3.165,-40.03805
3.1660000000000004,-40.005585
3.1670000000000003,-39.971268
3.168,-40.189186
3.169,-40.22716
3.17,-40.16614
3.1710000000000003,-40.227047
3.172,-40.298405
3.173,-40.333275
3.174,-40.471485
3.175,-40.543797
3.176,-40.574802
3.177,-40.49535
3.178,-40.59511
3.1790000000000003,-40.724552
3.18,-40.7233
3.181,-40.91641
3.182,-40.808006
3.183,-41.105312
3.184,-40.91103
3.185,-40.99407
3.186,-41.008358
3.1870000000000003,-41.11298
3.188,-41.238205
3.189,-41.25372
3.19,-41.35261
3.191,-41.38927
3.192,-41.390614
3.193,-41.445354
3.194,-41.490894
3.1950000000000003,-41.460827
3.196,-41.70801
3.197,-41.639652
3.198,-41.64012
3.199,-41.723648
3.2,-41.747696
