freGHz,amplitude
2.71,-41.336994
2.711,-41.40494
2.7119999999999997,-41.217594
2.713,-41.24235
2.714,-41.300255
2.715,-41.159687
2.716,-41.14562
2.717,-40.972916
2.718,-40.97795
2.719,-40.92561
2.7199999999999998,-40.83282
2.721,-40.789074
2.722,-40.61087
2.723,-40.682293
2.724,-40.720043
2.725,-40.65285
2.726,-40.447956
2.727,-40.39535
2.7279999999999998,-40.285473
2.729,-40.293148
2.73,-40.092876
2.731,-40.098507
2.732,-40.09318
2.733,-40.112972
2.734,-39.9131
2.735,-39.823513
2.7359999999999998,-39.67432
2.737,-39.681026
2.738,-39.627033
2.739,-39.53587
2.74,-39.586
2.741,-39.484844
2.742,-39.399532
2.743,-39.341705
2.7439999999999998,-39.28383
2.745,-39.117313
2.746,-39.043785
2.747,-39.005848
2.748,-38.898254
2.749,-38.918537
2.75,-38.744034
2.751,-38.74115
2.752,-38.55538
2.753,-38.629585
2.754,-38.496113
2.755,-38.48465
2.7560000000000002,-38.4163
2.757,-38.2689
2.758,-38.21389
2.759,-37.96753
2.76,-38.024548
2.761,-37.851524
2.762,-37.85771
2.763,-37.78574
2.7640000000000002,-37.627514
2.765,-37.63571
2.766,-37.603653
2.767,-37.547413
2.768,-37.43971
2.769,-37.279385
2.77,-37.258266
2.771,-37.14026
2.7720000000000002,-37.00838
2.773,-36.93994
2.774,-36.90044
2.775,-36.849087
2.776,-36.746616
2.777,-36.6563
2.778,-36.64025
2.779,-36.59918
2.7800000000000002,-36.4826
2.781,-36.370075
2.782,-36.26186
2.783,-36.266796
2.784,-36.160534
2.785,-36.120304
2.786,-36.04916
2.787,-35.934185
2.788,-35.88353
2.789,-35.85211
2.79,-35.66984
2.791,-35.69881
2.792,-35.64957
2.793,-35.559917
2.794,-35.466473
2.795,-35.469242
2.796,-35.329464
2.797,-35.308487
2.798,-35.228256
2.799,-35.23543
2.8,-35.160603
2.801,-35.085926
2.802,-35.015717
2.803,-34.957317
2.804,-34.910824
2.805,-34.802914
2.806,-34.766674
2.807,-34.70065
2.808,-34.641384
2.809,-34.644794
2.81,-34.529667
2.811,-34.487785
2.812,-34.40394
2.813,-34.329235
2.814,-34.349804
2.815,-34.24406
2.816,-34.24637
2.817,-34.208263
2.818,-34.160095
2.819,-34.0769
2.82,-33.994434
2.821,-33.967777
2.822,-33.914593
2.823,-33.92493
2.824,-33.858776
2.825,-33.83823
2.826,-33.75487
2.827,-33.72257
2.828,-33.706882
2.829,-33.59872
2.83,-33.715485
2.831,-33.559406
2.832,-33.571247
2.833,-33.528904
2.834,-33.49843
2.835,-33.49819
2.836,-33.46804
2.837,-33.42
2.838,-33.464306
2.839,-33.366
2.84,-33.40189
2.841,-33.335217
2.842,-33.37041
2.843,-33.313488
2.844,-33.330967
2.845,-33.25015
2.846,-33.29454
2.847,-33.328293
2.848,-33.289978
2.849,-33.22462
2.85,-33.27309
2.851,-33.21892
2.852,-33.24585
2.853,-33.29809
2.854,-33.246967
2.855,-33.271122
2.856,-33.195606
2.857,-33.230305
2.858,-33.289673
2.859,-33.31566
2.86,-33.275333
2.861,-33.300858
2.862,-33.31395
2.863,-33.3618
2.864,-33.294086
2.865,-33.284637
2.866,-33.439133
2.867,-33.385796
2.868,-33.426132
2.869,-33.471283
2.87,-33.43704
2.871,-33.518265
2.872,-33.516926
2.873,-33.473408
2.874,-33.56761
2.875,-33.564087
2.876,-33.618378
2.877,-33.631268
2.878,-33.6676
2.879,-33.71527
2.88,-33.713352
2.8810000000000002,-33.748615
2.882,-33.74851
2.883,-33.834957
2.884,-33.84218
2.885,-33.910965
2.886,-34.003582
2.887,-34.009975
2.888,-34.011326
2.8890000000000002,-34.084564
2.89,-34.13178
2.891,-34.10073
2.892,-34.209595
2.893,-34.197277
2.894,-34.2225
2.895,-34.331356
2.896,-34.3714
2.8970000000000002,-34.38648
2.898,-34.413113
2.899,-34.442207
2.9,-34.524418
2.901,-34.632812
2.902,-34.608387
2.903,-34.60438
2.904,-34.670338
2.9050000000000002,-34.815205
2.906,-34.80026
2.907,-34.889645
2.908,-34.874264
2.909,-34.89317
2.91,-34.96049
2.911,-35.002014
2.912,-35.13548
2.9130000000000003,-35.25042
2.914,-35.17593
2.915,-35.279156
2.916,-35.33357
2.917,-35.445465
2.918,-35.430992
2.919,-35.447834
2.92,-35.58669
2.9210000000000003,-35.58273
2.922,-35.652294
2.923,-35.724697
2.924,-35.73825
2.925,-35.739704
2.926,-35.907715
2.927,-35.95717
2.928,-35.98023
2.9290000000000003,-35.994007
2.93,-36.181736
2.931,-36.1711
2.932,-36.147007
2.933,-36.294064
2.934,-36.27376
2.935,-36.394657
2.936,-36.376907
2.9370000000000003,-36.356457
2.938,-36.51805
2.939,-36.565754
2.94,-36.607433
2.941,-36.84421
2.942,-36.738857
2.943,-36.78268
2.944,-36.85655
2.9450000000000003,-36.95933
2.946,-36.930416
2.947,-36.986057
2.948,-37.05808
2.949,-37.181717
2.95,-37.194164
2.951,-37.286953
2.952,-37.26383
2.9530000000000003,-37.363144
2.954,-37.420727
2.955,-37.550797
2.956,-37.613987
2.957,-37.57347
2.958,-37.71844
2.959,-37.68668
2.96,-37.749477
2.9610000000000003,-37.872368
2.962,-37.729904
2.963,-37.879833
2.964,-37.871235
2.965,-38.05043
2.966,-38.09714
2.967,-38.05209
2.968,-38.06573
2.9690000000000003,-38.126724
2.97,-38.21516
2.971,-38.201206
2.972,-38.340435
2.973,-38.331284
2.974,-38.39879
2.975,-38.401566
2.976,-38.55272
2.9770000000000003,-38.520046
2.978,-38.64461
2.979,-38.708218
2.98,-38.731686
2.981,-38.828056
2.982,-38.710514
2.983,-38.728127
2.984,-38.915867
2.9850000000000003,-38.80854
2.986,-38.98167
2.987,-39.05179
2.988,-39.11554
2.989,-39.180035
2.99,-39.056564
2.991,-39.172577
2.992,-39.241398
2.9930000000000003,-39.079605
2.994,-39.281727
2.995,-39.307526
2.996,-39.439316
2.997,-39.431713
2.998,-39.501476
2.999,-39.439854
3.0,-39.61058
3.001,-39.485897
3.002,-39.487244
3.003,-39.71134
3.004,-39.644424
3.005,-39.64532
3.0060000000000002,-39.68518
3.007,-39.67588
3.008,-39.758625
3.009,-39.743805
3.01,-39.962246
3.011,-39.89879
3.012,-39.840252
3.013,-39.956196
3.0140000000000002,-39.929817
3.015,-39.962597
3.016,-39.972244
3.017,-40.071884
3.018,-40.12115
3.019,-40.126377
3.02,-40.16329
3.021,-40.070408
3.0220000000000002,-40.184483
3.023,-40.045216
3.024,-40.200665
3.025,-40.13598
3.026,-40.236538
3.027,-40.136433
3.028,-40.36948
3.029,-40.284397
3.0300000000000002,-40.271164
3.031,-40.2021
3.032,-40.492527
3.033,-40.407497
3.034,-40.38839
3.035,-40.49381
3.036,-40.369236
3.037,-40.487408
3.0380000000000003,-40.502975
3.039,-40.43231
3.04,-40.415558
3.041,-40.43626
3.042,-40.389683
3.043,-40.350555
3.044,-40.471745
3.045,-40.30043
3.0460000000000003,-40.333244
3.047,-40.37888
3.048,-40.403828
3.049,-40.544582
3.05,-40.44125
3.051,-40.524647
3.052,-40.599087
3.053,-40.484592
3.0540000000000003,-40.56355
3.055,-40.346294
3.056,-40.512897
3.057,-40.506577
3.058,-40.310474
3.059,-40.48906
3.06,-40.294636
3.061,-40.263096
3.0620000000000003,-40.561493
3.063,-40.430374
3.064,-40.449368
3.065,-40.148773
3.066,-40.344635
3.067,-40.319214
3.068,-40.30469
3.069,-40.31559
3.0700000000000003,-40.336437
3.071,-40.282455
3.072,-40.250156
3.073,-40.431133
3.074,-40.239777
3.075,-40.217422
3.076,-40.136677
3.077,-40.20212
3.0780000000000003,-39.95015
3.079,-40.17221
3.08,-40.0333
3.081,-39.96912
3.082,-40.035526
3.083,-40.120014
3.084,-39.91453
3.085,-40.008606
3.0860000000000003,-39.97685
3.087,-39.955605
3.088,-39.819927
3.089,-39.99925
3.09,-39.870083
3.091,-39.838566
3.092,-39.85182
3.093,-39.795765
3.0940000000000003,-39.859455
3.095,-39.831326
3.096,-39.69576
3.097,-39.841
3.098,-39.8206
3.099,-39.657257
3.1,-39.59116
3.101,-39.72023
3.1020000000000003,-39.64468
3.103,-39.776394
3.104,-39.652218
3.105,-39.50593
3.106,-39.565643
3.107,-39.591198
3.108,-39.439777
3.109,-39.60941
3.1100000000000003,-39.545315
3.111,-39.580975
3.112,-39.470913
3.113,-39.54969
3.114,-39.451824
3.115,-39.452206
3.116,-39.445614
3.117,-39.541172
3.1180000000000003,-39.309044
3.119,-39.358112
3.12,-39.405178
3.121,-39.333023
3.122,-39.363953
3.123,-39.24384
3.124,-39.463425
3.125,-39.354084
3.1260000000000003,-39.408577
3.1270000000000002,-39.360325
3.128,-39.451538
3.129,-39.504967
3.13,-39.310833
3.1310000000000002,-39.35506
3.132,-39.296597
3.133,-39.36997
3.1340000000000003,-39.41902
3.1350000000000002,-39.479427
3.136,-39.463604
3.137,-39.51154
3.138,-39.518063
3.1390000000000002,-39.507008
3.14,-39.441166
3.141,-39.58487
3.1420000000000003,-39.52389
3.1430000000000002,-39.6126
3.144,-39.432575
3.145,-39.40945
3.146,-39.595417
3.1470000000000002,-39.478725
3.148,-39.68637
3.149,-39.71178
3.1500000000000004,-39.836124
3.1510000000000002,-39.621456
3.152,-39.790813
3.153,-39.65009
3.154,-39.75506
3.1550000000000002,-39.786926
3.156,-39.811596
3.157,-39.91228
3.1580000000000004,-39.82948
3.1590000000000003,-39.920002
3.16,-39.91954
3.161,-40.038097
3.162,-39.92523
3.1630000000000003,-39.952408
3.164,-40.0265
3.165,-40.260277
3.1660000000000004,-40.302486
3.1670000000000003,-40.371944
3.168,-40.4556
3.169,-40.338627
3.17,-40.48599
3.1710000000000003,-40.407734
3.172,-40.542034
3.173,-40.398605
3.174,-40.53763
3.175,-40.85516
3.176,-40.854034
3.177,-40.878895
3.178,-40.755497
3.1790000000000003,-40.79427
3.18,-40.69886
3.181,-41.110275
3.182,-40.99199
3.183,-40.99983
3.184,-40.96117
3.185,-41.1854
3.186,-41.17326
3.1870000000000003,-41.29231
3.188,-41.215176
3.189,-41.5795
3.19,-41.356205
3.191,-41.521637
3.192,-41.646027
3.193,-41.470562
3.194,-41.63063
3.1950000000000003,-41.5592
3.196,-41.514793
3.197,-41.820103
3.198,-41.627415
3.199,-41.948196
3.2,-41.800224
